Name: 潮州综合, URL: http://dslive.grtn.cn/czzh/sd/live.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://www.freetv.top/migu/673168223.m3u8?migutoken=81268e3d4f684bb5f7e3f9be9524d419c9c649ab0f8f8d3416c7e7535e0b219459b129f4be677a98cf66de546e2d7a78ebe50703d98eb67703adee341cd46d7d39c14bfc907da3a20534d07396$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: https://tv.bfsu.edu.cn/hls/cctv15hd.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://zjzcf.synology.me:35455/gaoma/cctv15.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: rtsp://115.153.233.154/PLTV/88888888/224/3221226988/85722541.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-15, URL: rtsp://115.153.212.72/PLTV/88888888/224/3221226988/85722541.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-15, URL: http://[2409:8087:1a0a:df::404b]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://zteres.sn.chinamobile.com:6060/000000001000/1000000005000265014/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265014&livemode=1&stbId=3$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://bl.dchwtq.asia:10000/rtp/239.69.1.155:10566$组播源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001338/index.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: https://tv.iill.top/migu/cctv15$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010094$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://dsj.motem.top:8880/gaoma/cctv15.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://13937899.xyz:35455/gaoma/cctv15.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://hangfun.top:35455/gaoma/cctv15.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://tv.scjyhd.com:4022/udp/239.93.0.103:5140$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://tvh.990066.xyz/stream/channelid/1475130820?profile=pass$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://ygbh666.cn/咪咕.php?did=cctv15$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227175/index.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://www.terrykang.xyz:35455/itv/1000000005000265014.m3u8?cdn=ystenlive$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://home.dzlove.top:35455/gaoma/cctv15.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://iptv.huuc.edu.cn/hls/cctv15hd.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: rtsp://60.13.39.18/PLTV/88888910/224/3221225505/10000100000000060000000000107285_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-15, URL: https://smart.pendy.dpdns.org/Smart.php?id=cctv15$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://116.9.204.242:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 174 ms, Speed: 0.11 M/s, Resolution: 720x576
Name: CCTV-15, URL: http://www.xiaomo520.top:4020/udp/239.252.219.79:5140$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://60.174.40.117:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 178 ms, Speed: 0.18 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://218.104.239.114:9901/tsfile/live/0015_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 168 ms, Speed: 0.93 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://sport.pendy.dpdns.org/migu/673168223?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: https://piccpndali.v.myalicdn.com/audio/cctv15_2.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 804 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-15, URL: http://61.184.46.85:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 246 ms, Speed: 0.32 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://z.b.bkpcp.top/m.php?id=cctv15$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226648/1.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/p26.php?id=133$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://[2409:8087:1a0a:df::4031]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225601/index.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://[2409:8087:7008:20::2]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/index.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://cntv.dfkj.live/bestv.php?id=cctv15hd8m/8000000$订阅源, IPv_Type: ipv4, Date: None, Delay: 160 ms, Speed: 0.42 M/s, Resolution: 854x480
Name: CCTV-15, URL: http://web9916.w.computerqwq.cf/jzb.php?id=cctv15&公众号【医工学习日志】$订阅源, IPv_Type: ipv4, Date: None, Delay: 998 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-15, URL: http://113.26.202.52:1299/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 197 ms, Speed: 0.06 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://bailudz.top:1236/111/hahahaha.php?id=cctv15$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://unicom.lynnyang.cn:4022/rtp/239.45.0.20:5140$组播源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://106.52.196.79:80/TV/mui.php?id=cctv15$订阅源, IPv_Type: ipv4, Date: None, Delay: 542 ms, Speed: 1.51 M/s, Resolution: 854x480
Name: CCTV-15, URL: http://m.951688.xyz:35455/itv/1000000005000265014.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://livetv.wqwqwq.sbs/itv/1000000005000265014.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000346/index.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://[2409:8087:74d9:21::6]:80/270000001128/9900000512/index.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://[2409:8087:74d6:22::7]:6410/270000001128/9900000512/index.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: rtmp://play.kankanlive.com/live/1698423607826914$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-15, URL: http://tv.cqshushu.ggff.net:2086/jzb.php?id=cctv15&公众号【医工学习日志】$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://101.23.150.109:9901/tsfile/live/0015_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 164 ms, Speed: 0.15 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://113.25.252.226:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 822 ms, Speed: 0.20 M/s, Resolution: 720x576
Name: CCTV-15, URL: http://sh.lnott.top:880/dx15.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 414 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://218.92.37.174:9901/tsfile/live/0015_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 168 ms, Speed: 0.45 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://123.159.35.24:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 1169 ms, Speed: 0.97 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://36.36.200.198:44330/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 198 ms, Speed: 0.57 M/s, Resolution: 1280x720
Name: CCTV-15, URL: http://61.136.172.236:9901/tsfile/live/0015_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 171 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-15, URL: http://112.234.23.189:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 157 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://1.198.10.246:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 323 ms, Speed: 2.14 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://112.132.10.54:9901/tsfile/live/0015_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 160 ms, Speed: 1.03 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://202.168.187.221:9999/iptv/live/1000.json?key=txiptvhttp://16.0.0.1:4001/rtp/239.77.0.44:5146$组播源, IPv_Type: ipv4, Date: None, Delay: 333 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-15, URL: http://58.243.224.242:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 159 ms, Speed: 0.71 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://jilin-02.tosunsoft.com:35455/bptv/10000100000000050000000003870757.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 176 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-15, URL: http://www.douzhicloud.site:35455/bptv/10000100000000050000000003870757.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 159 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-15, URL: http://47.112.171.238:35455/bptv/10000100000000050000000003870757.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 168 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-15, URL: http://58.39.190.143:35455/bptv/10000100000000050000000003870757.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 171 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-15, URL: http://58.17.48.228:808/hls/15/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 1493 ms, Speed: 0.04 M/s, Resolution: 720x576
Name: CCTV-15, URL: http://116.128.242.83:9901/tsfile/live/0016_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 238 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://123.130.84.106:8154/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://111.227.196.164:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 188 ms, Speed: 0.38 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://183.131.246.250:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 182 ms, Speed: 0.14 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://123.129.70.178:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 155 ms, Speed: 0.06 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://113.57.111.4:1111/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 2332 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://php.cqshushu.ggff.net/jzb.php?id=cctv15&公众号【医工学习日志】$订阅源, IPv_Type: ipv4, Date: None, Delay: 325 ms, Speed: 1.50 M/s, Resolution: 1280x720
Name: CCTV-15, URL: http://61.156.228.12:8154/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 892 ms, Speed: 0.13 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ad0261&tk=822270345d4c$订阅源, IPv_Type: ipv4, Date: None, Delay: 68 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-15, URL: http://221.2.148.205:8154/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 1079 ms, Speed: 0.18 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://110.7.131.4:9901/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 173 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-15, URL: http://124.220.159.96:35455/mgtv/673168223.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 710 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://fxgm.fxjf.work:19901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 182 ms, Speed: 2.31 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://58.221.214.82:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 165 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://113.57.93.165:9900/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 367 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://61.138.128.226:19901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 376 ms, Speed: 0.15 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://222.83.134.115:8181/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://120.238.94.10:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 374 ms, Speed: 0.12 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://n1.gzbody.com:85/rtp/239.77.1.120:5146$组播源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: https://guangdongcmcc.tv12.xyz/21.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://36.105.100.208:35455/gaoma/cctv15.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 224 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-15, URL: http://227w9f5104.zicp.fun:35455/mgtv/673168223.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 557 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://xiaoya.crccxw.top:35455/gaoma/cctv15.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 165 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-15, URL: http://101.66.198.56:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 144 ms, Speed: 0.77 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://www.cdnstv.com:6398/hls/15/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 345 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://183.11.239.36:808/hls/102/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 163 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: CCTV-15, URL: http://110.7.130.248:9901/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 509 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-15, URL: http://templaralone.asuscomm.com:35455/mgtv/673168223.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 549 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://101.66.195.152:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 149 ms, Speed: 1.61 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://122.9.151.210:8088/rtp/238.255.2.18:5999$组播源, IPv_Type: ipv4, Date: None, Delay: 595 ms, Speed: 0.22 M/s, Resolution: None
Name: CCTV-15, URL: https://hls-gateway.vpstv.net/streams/476901.m3u8$订阅源, IPv_Type: ipv6, Date: None, Delay: 0 ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://i.880824.xyz:35455/mgtv/673168223.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 341 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://ychz.myds.me:35455/mgtv/673168223.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 362 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://gmxw.7766.org:808/hls/102/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 163 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-15, URL: http://1.195.130.27:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://110.7.131.79:9901/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 743 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-15, URL: http://123.160.231.147:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 1077 ms, Speed: 3.37 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://42.63.195.230:8089/hls/15/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 178 ms, Speed: 0.50 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://120.236.126.156:55455/mgtv/673168223.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 744 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://221.222.242.239:56787/mgtv/673168223.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 828 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://219.145.59.166:8888/tsfile/live/1025_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 190 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: CCTV-15, URL: http://alist.xicp.fun:35455/mgtv/673168223.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 530 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://182.32.159.22:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 475 ms, Speed: 1.95 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://112.123.243.37:50085/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 150 ms, Speed: 0.45 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://123.56.129.203:2604/rtp/225.1.8.115:8052$组播源, IPv_Type: ipv4, Date: None, Delay: 368 ms, Speed: 0.16 M/s, Resolution: None
Name: CCTV-15, URL: http://223.241.247.214:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 203 ms, Speed: 0.42 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://221.226.51.220:50081/newlive/live/hls/15/live.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 175 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-15, URL: http://223.13.61.250:1000/mgtv/673168223.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://101.26.54.36:9003/mgtv/673168223.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 589 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://111.172.12.162:1111/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 151 ms, Speed: 0.69 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://www.dsk.cc/php/bfgd.php?id=cctv15&m.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 345 ms, Speed: 4.41 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://59.174.90.64:5555/mgtv/673168223.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 953 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://39.164.174.139:5000/nl.m3u8?id=CCTV-15$订阅源, IPv_Type: ipv4, Date: None, Delay: 378 ms, Speed: 0.15 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://218.89.240.144:59901/tsfile/live/0015_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 192 ms, Speed: 0.08 M/s, Resolution: None
Name: CCTV-15, URL: http://39.164.160.249:9901/tsfile/live/0015_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 278 ms, Speed: 0.29 M/s, Resolution: 1920x1080
Name: CCTV-15, URL: http://60.29.124.66:6080/hls/26/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 151 ms, Speed: 2.07 M/s, Resolution: 720x576
Name: CCTV-15, URL: http://guyue0227.eicp.net:35455/mgtv/673168223.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 358 ms, Speed: 0.02 M/s, Resolution: None
